Element Number,Radius,Flow Rate,Inlet Pressure,Outlet Pressure,order
8252.0,1.3043,736.82,6683.394849,6683.265846,9.0
8253.0,1.3043,736.82,6683.265846,6683.136842,9.0
8254.0,1.3043,736.82,6683.136842,6683.007838,9.0
8255.0,1.3043,736.82,6683.007838,6682.878834,9.0
8256.0,1.3043,708.94,6682.878834,6682.754711,9.0
8257.0,1.3043,708.94,6682.754711,6682.630588,9.0
8258.0,1.3043,708.94,6682.630588,6682.506465,9.0
8259.0,1.3043,708.94,6682.506465,6682.382341,9.0
8260.0,1.3043,708.94,6682.382341,6682.258216,9.0
8261.0,1.3043,708.94,6682.258216,6682.134092,9.0
8262.0,1.3043,708.94,6682.134092,6682.009966,9.0
8263.0,1.3043,708.94,6682.009966,6681.885841,9.0
Average,1.4482043385109802,1641.6272790573114,6753.378117469202,6753.148070754151
Median,1.3043,1034.1,6749.396513,6749.184405
Maximum,1.8,4166.7,6930.003398,6862.081221
Minimum,1.3043,708.94,6682.009966,6682.009966
